258a3b82-d937-4d78-8e48-532e5de0cfec,1.2
1d91037e-7864-4875-a1aa-ab85d4af2925,8.716666666666667
4fb16114-c172-4921-a608-6edaadef5dc5,16.2
819a5764-b4e8-41b6-938c-2b71f308f095,8.25
b656a13c-3aaf-413f-a089-a037c1570dd6,21.033333333333335
9876b6e6-0cb6-4ab1-979e-3f9f8e16d129,6.2
ac82907b-2d85-44c2-89f7-0f4f03e619bd,20.2
66c354fc-d58b-4256-a752-944d9b999619,6.333333333333333
cb1e4e6d-d1a8-4109-9c79-59fbdacdfe4a,6.0
9d6cffc2-a7fb-4d94-84c8-003cfa45f52f,18.4
06369d16-5a9b-436f-9d51-d469aa4a6431,13.366666666666667
03aeff6e-8565-4750-8191-53bae0e8acfc,14.416666666666666
086e4b6f-2f04-41e6-824f-111063fd199b,2.75
5f2d70de-c003-4516-b448-2bc4190cb036,1380.0666666666666
d94fbcef-f91f-4a91-a839-10a913bd5d20,32.81666666666667
ff90f832-c625-4372-ada8-20d774deb7be,2.3333333333333335
fc6389bc-abd6-41b7-94db-43a00b93a2cd,21.866666666666667
b62dfbef-48cc-4d37-9430-e5a2151fe947,14.433333333333334
1825b6e9-6d75-4d7e-bf7c-9b1f979034a1,5.866666666666666
75ed7580-f1e7-4e70-ac25-9e31fa2c2ee5,22.366666666666667
09805afc-5705-492a-a425-7522a47cd1e0,0.9166666666666666
c3a286d0-afa5-4822-87bd-442174f7b64a,28.683333333333334
b85485d9-8e9f-458d-930d-53e3bed61f68,7.9
881a29a8-b71f-4283-968e-e566d38bd6d1,16.766666666666666
752e56ae-fada-43a6-93a4-099ff595c5aa,15.8
d6eee1f8-3c46-4010-ad01-4a65ce2a59c4,14.25
3f708a33-8e55-43e3-ae9a-bc1bdae44215,8.083333333333334
084bde8a-cd64-4727-b5ed-3cb58e644276,13.633333333333333
82713a98-380c-4e11-bf8f-de0d24c54185,3.566666666666667
3fbe9d2e-bc00-4ec0-bea0-dcc3c2f9de43,0.03333333333333333
f8593a42-8673-4b3c-ac28-1b7a150a7e8e,8.466666666666667
ef2e185d-c472-439b-866c-c6437f19c735,3.0833333333333335
9c90d860-aa6e-4709-8080-81d3cea9bc6f,7.483333333333333
2dc3d029-6839-455e-b4da-f8a24d32f38d,16.116666666666667
4173a043-60ba-4ae8-8acc-f106e5221322,6.983333333333333
658b06d2-d443-475c-bf37-762cf9f75eff,12.483333333333333
e1a4df27-d1e7-4fd6-a54a-b48726e088e5,8.783333333333333
8a15efe7-be8b-421c-89c8-be49da5d984d,4.333333333333333
09e2b9b0-e4ab-433b-8df8-22160511d6a6,4.383333333333334
78b186bc-71b3-4945-994c-99054117462b,7.7
628a85d1-1386-4dad-ba9b-99a01ff0e0ce,14.333333333333334
5058b2f8-fc59-4f71-b46d-b97c88da6e4d,1.3166666666666667
d68f189b-35f9-419a-b3de-d5490c5dbb2f,2.4
b4e601b8-72df-44ab-8f38-8a0bea062e21,6.983333333333333
78fc549e-1484-43ba-8b85-0f9a65773bd3,5.616666666666666
d9280f35-c6fb-476f-9b51-396646caed2c,7.616666666666666
757bf482-3135-47bb-8e16-e86a351cb0b4,6.783333333333333
